incident_id,start_at,end_at,status
23575724,2025-01-16T09:18:00Z,2025-01-16T09:39:00Z,Update
23575724,2025-01-16T09:39:00Z,2025-01-16T09:40:00Z,Update
23575724,2025-01-16T09:40:00Z,2025-01-16T09:40:00Z,Resolved
23665952,2025-01-23T10:25:00Z,2025-01-23T10:58:00Z,Investigating
23665952,2025-01-23T10:58:00Z,2025-01-23T11:31:00Z,Update
23665952,2025-01-23T11:31:00Z,2025-01-23T12:03:00Z,Update
23665952,2025-01-23T12:03:00Z,2025-01-23T12:36:00Z,Update
23665952,2025-01-23T12:36:00Z,2025-01-23T13:09:00Z,Update
23665952,2025-01-23T13:09:00Z,2025-01-23T13:42:00Z,Update
23665952,2025-01-23T13:42:00Z,2025-01-23T14:17:00Z,Update
23665952,2025-01-23T14:17:00Z,2025-01-23T14:53:00Z,Update
23665952,2025-01-23T14:53:00Z,2025-01-23T15:33:00Z,Update
23665952,2025-01-23T15:33:00Z,2025-01-23T16:25:00Z,Update
23665952,2025-01-23T16:25:00Z,2025-01-23T17:03:00Z,Update
23665952,2025-01-23T17:03:00Z,2025-01-23T17:27:00Z,Update
23665952,2025-01-23T17:27:00Z,2025-01-23T17:27:00Z,Resolved
23716236,2025-01-27T23:32:00Z,2025-01-27T23:32:00Z,Investigating
23716236,2025-01-27T23:32:00Z,2025-01-27T23:41:00Z,Update
23716236,2025-01-27T23:41:00Z,2025-01-27T23:41:00Z,Resolved
23735682,2025-01-29T14:52:00Z,2025-01-29T15:04:00Z,Investigating
23735682,2025-01-29T15:04:00Z,2025-01-29T15:37:00Z,Update
23735682,2025-01-29T15:37:00Z,2025-01-29T16:09:00Z,Update
23735682,2025-01-29T16:09:00Z,2025-01-29T16:29:00Z,Update
23735682,2025-01-29T16:29:00Z,2025-01-29T16:30:00Z,Update
23735682,2025-01-29T16:30:00Z,2025-01-29T16:30:00Z,Resolved
23746865,2025-01-30T14:29:00Z,2025-01-30T14:46:00Z,Investigating
23746865,2025-01-30T14:46:00Z,2025-01-30T14:58:00Z,Update
23746865,2025-01-30T14:58:00Z,2025-01-30T15:29:00Z,Update
23746865,2025-01-30T15:29:00Z,2025-01-30T15:39:00Z,Update
23746865,2025-01-30T15:39:00Z,2025-01-30T15:39:00Z,Update
23854368,2025-02-05T08:58:00Z,2025-02-05T09:21:00Z,Investigating
23854368,2025-02-05T09:21:00Z,2025-02-05T09:56:00Z,Update
23854368,2025-02-05T09:56:00Z,2025-02-05T10:33:00Z,Update
23854368,2025-02-05T10:33:00Z,2025-02-05T11:17:00Z,Update
23854368,2025-02-05T11:17:00Z,2025-02-05T11:44:00Z,Update
23854368,2025-02-05T11:44:00Z,2025-02-05T11:44:00Z,Resolved
23866630,2025-02-06T09:42:00Z,2025-02-06T09:52:00Z,Investigating
23866630,2025-02-06T09:52:00Z,2025-02-06T10:29:00Z,Update
23866630,2025-02-06T10:29:00Z,2025-02-06T11:05:00Z,Update
23866630,2025-02-06T11:05:00Z,2025-02-06T11:13:00Z,Update
23866630,2025-02-06T11:13:00Z,2025-02-06T11:13:00Z,Update
23866630,2025-02-06T11:13:00Z,2025-02-06T11:13:00Z,Resolved
23939893,2025-02-12T21:51:00Z,2025-02-12T21:52:00Z,Investigating
23939893,2025-02-12T21:52:00Z,2025-02-12T21:59:00Z,Update
23939893,2025-02-12T21:59:00Z,2025-02-12T22:41:00Z,Update
23939893,2025-02-12T22:41:00Z,2025-02-12T22:54:00Z,Update
23939893,2025-02-12T22:54:00Z,2025-02-12T23:04:00Z,Update
23939893,2025-02-12T23:04:00Z,2025-02-12T23:10:00Z,Update
23939893,2025-02-12T23:10:00Z,2025-02-12T23:10:00Z,Update
23939893,2025-02-12T23:10:00Z,2025-02-12T23:10:00Z,Resolved
23991123,2025-02-14T20:06:00Z,2025-02-14T20:12:00Z,Investigating
23991123,2025-02-14T20:12:00Z,2025-02-14T20:22:00Z,Update
23991123,2025-02-14T20:22:00Z,2025-02-14T20:53:00Z,Update
23991123,2025-02-14T20:53:00Z,2025-02-15T01:47:00Z,Update
23991123,2025-02-15T01:47:00Z,2025-02-15T03:21:00Z,Update
23991123,2025-02-15T03:21:00Z,2025-02-15T04:15:00Z,Update
23991123,2025-02-15T04:15:00Z,2025-02-15T04:15:00Z,Update
23991123,2025-02-15T04:15:00Z,2025-02-15T04:15:00Z,Resolved
24025277,2025-02-16T12:08:00Z,2025-02-16T12:10:00Z,Investigating
24025277,2025-02-16T12:10:00Z,2025-02-16T12:24:00Z,Update
24025277,2025-02-16T12:24:00Z,2025-02-16T12:42:00Z,Update
24025277,2025-02-16T12:42:00Z,2025-02-16T12:42:00Z,Update
24025277,2025-02-16T12:42:00Z,2025-02-16T12:42:00Z,Update
24025277,2025-02-16T12:42:00Z,2025-02-16T12:42:00Z,Update
24025277,2025-02-16T12:42:00Z,2025-02-16T12:43:00Z,Update
24025277,2025-02-16T12:43:00Z,2025-02-16T12:43:00Z,Update
24025277,2025-02-16T12:43:00Z,2025-02-16T12:43:00Z,Update
24025277,2025-02-16T12:43:00Z,2025-02-16T12:44:00Z,Update
24025277,2025-02-16T12:44:00Z,2025-02-16T12:44:00Z,Resolved
24119402,2025-02-24T16:08:00Z,2025-02-24T16:14:00Z,Investigating
24119402,2025-02-24T16:14:00Z,2025-02-24T16:29:00Z,Update
24119402,2025-02-24T16:29:00Z,2025-02-24T16:48:00Z,Update
24119402,2025-02-24T16:48:00Z,2025-02-24T17:09:00Z,Update
24119402,2025-02-24T17:09:00Z,2025-02-24T17:09:00Z,Update
24119402,2025-02-24T17:09:00Z,2025-02-24T17:09:00Z,Update
24119402,2025-02-24T17:09:00Z,2025-02-24T17:09:00Z,Resolved
24118928,2025-02-24T15:17:00Z,2025-02-24T15:19:00Z,Investigating
24118928,2025-02-24T15:19:00Z,2025-02-24T15:56:00Z,Update
24118928,2025-02-24T15:56:00Z,2025-02-24T16:28:00Z,Update
24118928,2025-02-24T16:28:00Z,2025-02-24T17:50:00Z,Update
24118928,2025-02-24T17:50:00Z,2025-02-24T18:25:00Z,Update
24118928,2025-02-24T18:25:00Z,2025-02-24T18:31:00Z,Update
24118928,2025-02-24T18:31:00Z,2025-02-24T18:31:00Z,Resolved
24121839,2025-02-24T22:06:00Z,2025-02-24T22:08:00Z,Investigating
24121839,2025-02-24T22:08:00Z,2025-02-24T22:14:00Z,Update
24121839,2025-02-24T22:14:00Z,2025-02-24T22:14:00Z,Update
24121839,2025-02-24T22:14:00Z,2025-02-24T22:14:00Z,Resolved
24122683,2025-02-25T00:17:00Z,2025-02-25T00:41:00Z,Investigating
24122683,2025-02-25T00:41:00Z,2025-02-25T01:08:00Z,Update
24122683,2025-02-25T01:08:00Z,2025-02-25T01:08:00Z,Update
24122683,2025-02-25T01:08:00Z,2025-02-25T01:08:00Z,Resolved
24130245,2025-02-25T14:40:00Z,2025-02-25T14:43:00Z,Investigating
24130245,2025-02-25T14:43:00Z,2025-02-25T14:44:00Z,Update
24130245,2025-02-25T14:44:00Z,2025-02-25T15:25:00Z,Update
24130245,2025-02-25T15:25:00Z,2025-02-25T15:45:00Z,Update
24130245,2025-02-25T15:45:00Z,2025-02-25T15:45:00Z,Resolved
24131153,2025-02-25T15:12:00Z,2025-02-25T15:13:00Z,Investigating
24131153,2025-02-25T15:13:00Z,2025-02-25T15:43:00Z,Update
24131153,2025-02-25T15:43:00Z,2025-02-25T16:16:00Z,Update
24131153,2025-02-25T16:16:00Z,2025-02-25T16:49:00Z,Update
24131153,2025-02-25T16:49:00Z,2025-02-25T16:50:00Z,Update
24131153,2025-02-25T16:50:00Z,2025-02-25T16:50:00Z,Resolved
24166591,2025-02-26T15:51:00Z,2025-02-26T15:56:00Z,Investigating
24166591,2025-02-26T15:56:00Z,2025-02-26T16:17:00Z,Update
24166591,2025-02-26T16:17:00Z,2025-02-26T16:41:00Z,Update
24166591,2025-02-26T16:41:00Z,2025-02-26T17:19:00Z,Update
24166591,2025-02-26T17:19:00Z,2025-02-26T17:19:00Z,Update
24166591,2025-02-26T17:19:00Z,2025-02-26T17:19:00Z,Resolved
24174245,2025-02-27T11:28:00Z,2025-02-27T11:31:00Z,Investigating
24174245,2025-02-27T11:31:00Z,2025-02-27T11:39:00Z,Update
24174245,2025-02-27T11:39:00Z,2025-02-27T12:01:00Z,Update
24174245,2025-02-27T12:01:00Z,2025-02-27T12:16:00Z,Update
24174245,2025-02-27T12:16:00Z,2025-02-27T12:22:00Z,Update
24174245,2025-02-27T12:22:00Z,2025-02-27T12:22:00Z,Update
24174245,2025-02-27T12:22:00Z,2025-02-27T12:22:00Z,Resolved
24183556,2025-02-28T06:12:00Z,2025-02-28T06:29:00Z,Investigating
24183556,2025-02-28T06:29:00Z,2025-02-28T06:55:00Z,Update
24183556,2025-02-28T06:55:00Z,2025-02-28T06:55:00Z,Resolved
24179186,2025-02-27T21:09:00Z,2025-02-28T17:00:00Z,Scheduled
24179186,2025-02-28T17:00:00Z,2025-03-01T02:00:00Z,In progress
24211089,2025-03-03T04:20:00Z,2025-03-03T04:21:00Z,Investigating
24211089,2025-03-03T04:21:00Z,2025-03-03T04:23:00Z,Update
24211089,2025-03-03T04:23:00Z,2025-03-03T04:54:00Z,Update
24211089,2025-03-03T04:54:00Z,2025-03-03T05:20:00Z,Update
24211089,2025-03-03T05:20:00Z,2025-03-03T05:20:00Z,Update
24211089,2025-03-03T05:20:00Z,2025-03-03T05:30:00Z,Update
24211089,2025-03-03T05:30:00Z,2025-03-03T05:31:00Z,Update
24211089,2025-03-03T05:31:00Z,2025-03-03T05:31:00Z,Resolved
24265365,2025-03-07T10:03:00Z,2025-03-07T10:05:00Z,Investigating
24265365,2025-03-07T10:05:00Z,2025-03-07T10:06:00Z,Update
24265365,2025-03-07T10:06:00Z,2025-03-07T10:12:00Z,Update
24265365,2025-03-07T10:12:00Z,2025-03-07T10:27:00Z,Update
24265365,2025-03-07T10:27:00Z,2025-03-07T10:54:00Z,Update
24265365,2025-03-07T10:54:00Z,2025-03-07T11:24:00Z,Update
24265365,2025-03-07T11:24:00Z,2025-03-07T11:24:00Z,Resolved
24277394,2025-03-08T17:45:00Z,2025-03-08T17:50:00Z,Investigating
24277394,2025-03-08T17:50:00Z,2025-03-08T18:00:00Z,Update
24277394,2025-03-08T18:00:00Z,2025-03-08T18:10:00Z,Update
24277394,2025-03-08T18:10:00Z,2025-03-08T18:11:00Z,Update
24277394,2025-03-08T18:11:00Z,2025-03-08T18:11:00Z,Update
24277394,2025-03-08T18:11:00Z,2025-03-08T18:11:00Z,Resolved
24314215,2025-03-12T13:28:00Z,2025-03-12T13:55:00Z,Investigating
24314215,2025-03-12T13:55:00Z,2025-03-12T14:07:00Z,Update
24314215,2025-03-12T14:07:00Z,2025-03-12T14:07:00Z,Resolved
24371689,2025-03-17T18:39:00Z,2025-03-17T19:19:00Z,Investigating
24371689,2025-03-17T19:19:00Z,2025-03-17T20:51:00Z,Update
24371689,2025-03-17T20:51:00Z,2025-03-17T21:25:00Z,Update
24371689,2025-03-17T21:25:00Z,2025-03-17T23:01:00Z,Update
24371689,2025-03-17T23:01:00Z,2025-03-17T23:02:00Z,Update
24371689,2025-03-17T23:02:00Z,2025-03-17T23:02:00Z,Resolved
24381480,2025-03-18T15:05:00Z,2025-03-18T15:43:00Z,Investigating
24381480,2025-03-18T15:43:00Z,2025-03-18T16:36:00Z,Update
24381480,2025-03-18T16:36:00Z,2025-03-18T16:56:00Z,Update
24381480,2025-03-18T16:56:00Z,2025-03-18T17:15:00Z,Update
24381480,2025-03-18T17:15:00Z,2025-03-18T17:15:00Z,Resolved
24382018,2025-03-18T15:58:00Z,2025-03-18T16:00:00Z,Investigating
24382018,2025-03-18T16:00:00Z,2025-03-18T16:42:00Z,Update
24382018,2025-03-18T16:42:00Z,2025-03-18T17:42:00Z,Update
24382018,2025-03-18T17:42:00Z,2025-03-18T18:28:00Z,Update
24382018,2025-03-18T18:28:00Z,2025-03-18T18:45:00Z,Update
24382018,2025-03-18T18:45:00Z,2025-03-18T18:45:00Z,Resolved
24384038,2025-03-18T19:28:00Z,2025-03-18T21:00:00Z,Scheduled
24384038,2025-03-18T21:00:00Z,2025-03-19T05:00:00Z,In progress
24386116,2025-03-18T23:45:00Z,2025-03-18T23:45:00Z,Investigating
24386116,2025-03-18T23:45:00Z,2025-03-19T00:22:00Z,Update
24386116,2025-03-19T00:22:00Z,2025-03-19T00:55:00Z,Update
24386116,2025-03-19T00:55:00Z,2025-03-19T00:55:00Z,Update
24386116,2025-03-19T00:55:00Z,2025-03-19T00:55:00Z,Update
24386116,2025-03-19T00:55:00Z,2025-03-19T00:55:00Z,Resolved
24405771,2025-03-20T20:04:00Z,2025-03-20T20:33:00Z,Investigating
24405771,2025-03-20T20:33:00Z,2025-03-20T20:38:00Z,Update
24405771,2025-03-20T20:38:00Z,2025-03-20T20:53:00Z,Update
24405771,2025-03-20T20:53:00Z,2025-03-20T20:54:00Z,Update
24405771,2025-03-20T20:54:00Z,2025-03-20T20:54:00Z,Resolved
24407817,2025-03-21T02:12:00Z,2025-03-21T02:19:00Z,Investigating
24407817,2025-03-21T02:19:00Z,2025-03-21T02:53:00Z,Update
24407817,2025-03-21T02:53:00Z,2025-03-21T03:08:00Z,Update
24407817,2025-03-21T03:08:00Z,2025-03-21T03:08:00Z,Update
24407817,2025-03-21T03:08:00Z,2025-03-21T03:08:00Z,Update
24407817,2025-03-21T03:08:00Z,2025-03-21T03:08:00Z,Resolved
24409173,2025-03-21T06:21:00Z,2025-03-21T06:55:00Z,Investigating
24409173,2025-03-21T06:55:00Z,2025-03-21T07:27:00Z,Update
24409173,2025-03-21T07:27:00Z,2025-03-21T08:20:00Z,Update
24409173,2025-03-21T08:20:00Z,2025-03-21T09:05:00Z,Update
24409173,2025-03-21T09:05:00Z,2025-03-21T09:34:00Z,Update
24409173,2025-03-21T09:34:00Z,2025-03-21T09:34:00Z,Update
24409173,2025-03-21T09:34:00Z,2025-03-21T09:34:00Z,Resolved
24411620,2025-03-21T12:40:00Z,2025-03-21T12:42:00Z,Investigating
24411620,2025-03-21T12:42:00Z,2025-03-21T13:00:00Z,Update
24411620,2025-03-21T13:00:00Z,2025-03-21T13:16:00Z,Update
24411620,2025-03-21T13:16:00Z,2025-03-21T13:43:00Z,Update
24411620,2025-03-21T13:43:00Z,2025-03-21T13:44:00Z,Update
24411620,2025-03-21T13:44:00Z,2025-03-21T13:44:00Z,Update
24411620,2025-03-21T13:44:00Z,2025-03-21T13:44:00Z,Resolved
24492327,2025-03-27T23:49:00Z,2025-03-27T23:52:00Z,Investigating
24492327,2025-03-27T23:52:00Z,2025-03-28T00:20:00Z,Update
24492327,2025-03-28T00:20:00Z,2025-03-28T00:54:00Z,Update
24492327,2025-03-28T00:54:00Z,2025-03-28T01:40:00Z,Update
24492327,2025-03-28T01:40:00Z,2025-03-28T01:40:00Z,Update
24492327,2025-03-28T01:40:00Z,2025-03-28T01:40:00Z,Resolved
24499597,2025-03-28T17:53:00Z,2025-03-28T18:14:00Z,Investigating
24528290,2025-03-31T16:27:00Z,2025-03-31T16:46:00Z,Investigating
24528290,2025-03-31T16:46:00Z,2025-03-31T17:57:00Z,Update
24528290,2025-03-31T17:57:00Z,2025-03-31T17:57:00Z,Resolved
24534352,2025-04-01T08:31:00Z,2025-04-01T09:04:00Z,Investigating
24534352,2025-04-01T09:04:00Z,2025-04-01T09:29:00Z,Update
24534352,2025-04-01T09:29:00Z,2025-04-01T09:29:00Z,Resolved
24548451,2025-04-02T16:11:00Z,2025-04-02T17:00:00Z,Scheduled
24548451,2025-04-02T17:00:00Z,2025-04-03T17:00:00Z,In progress
24549960,2025-04-02T19:08:00Z,2025-04-02T19:09:00Z,Investigating
24549960,2025-04-02T19:09:00Z,2025-04-02T20:20:00Z,Update
24549960,2025-04-02T20:20:00Z,2025-04-02T20:20:00Z,Resolved
24560388,2025-04-03T18:51:00Z,2025-04-03T18:56:00Z,Investigating
24560388,2025-04-03T18:56:00Z,2025-04-03T19:12:00Z,Update
24560388,2025-04-03T19:12:00Z,2025-04-03T19:12:00Z,Resolved
24584381,2025-04-07T02:19:00Z,2025-04-07T02:24:00Z,Investigating
24584381,2025-04-07T02:24:00Z,2025-04-07T02:31:00Z,Update
24584381,2025-04-07T02:31:00Z,2025-04-07T02:31:00Z,Update
24584381,2025-04-07T02:31:00Z,2025-04-07T02:31:00Z,Resolved
24600599,2025-04-08T17:53:00Z,2025-04-08T17:58:00Z,Investigating
24600599,2025-04-08T17:58:00Z,2025-04-08T18:20:00Z,Update
24600599,2025-04-08T18:20:00Z,2025-04-08T18:21:00Z,Update
24600599,2025-04-08T18:21:00Z,2025-04-08T18:21:00Z,Resolved
24606422,2025-04-09T09:00:00Z,2025-04-09T09:28:00Z,Investigating
24606422,2025-04-09T09:28:00Z,2025-04-09T09:31:00Z,Update
24606422,2025-04-09T09:31:00Z,2025-04-09T09:31:00Z,Resolved
24613351,2025-04-09T23:27:00Z,2025-04-09T23:36:00Z,Investigating
24613351,2025-04-09T23:36:00Z,2025-04-09T23:39:00Z,Update
24613351,2025-04-09T23:39:00Z,2025-04-10T00:19:00Z,Update
24613351,2025-04-10T00:19:00Z,2025-04-10T00:36:00Z,Update
24613351,2025-04-10T00:36:00Z,2025-04-10T00:39:00Z,Update
24613351,2025-04-10T00:39:00Z,2025-04-10T00:39:00Z,Resolved
24623827,2025-04-11T00:28:00Z,2025-04-11T00:44:00Z,Investigating
24623827,2025-04-11T00:44:00Z,2025-04-11T00:50:00Z,Update
24623827,2025-04-11T00:50:00Z,2025-04-11T00:51:00Z,Update
24623827,2025-04-11T00:51:00Z,2025-04-11T00:51:00Z,Resolved
24645866,2025-04-12T20:00:00Z,2025-04-12T20:00:00Z,Resolved
24663970,2025-04-15T13:30:00Z,2025-04-15T13:30:00Z,Investigating
24663970,2025-04-15T13:30:00Z,2025-04-15T13:46:00Z,Update
24663970,2025-04-15T13:46:00Z,2025-04-15T13:59:00Z,Update
24663970,2025-04-15T13:59:00Z,2025-04-15T14:11:00Z,Update
24663970,2025-04-15T14:11:00Z,2025-04-15T14:12:00Z,Update
24666624,2025-04-15T18:20:00Z,2025-04-15T18:20:00Z,Investigating
24666624,2025-04-15T18:20:00Z,2025-04-15T19:02:00Z,Update
24666624,2025-04-15T19:02:00Z,2025-04-15T21:45:00Z,Update
24666624,2025-04-15T21:45:00Z,2025-04-15T23:33:00Z,Update
24666624,2025-04-15T23:33:00Z,2025-04-16T00:41:00Z,Update
24666624,2025-04-16T00:41:00Z,2025-04-16T01:46:00Z,Update
24666624,2025-04-16T01:46:00Z,2025-04-16T05:11:00Z,Update
24666624,2025-04-16T05:11:00Z,2025-04-16T22:44:00Z,Update
24666624,2025-04-16T22:44:00Z,2025-04-17T17:34:00Z,Update
24666624,2025-04-17T17:34:00Z,2025-04-17T17:35:00Z,Update
24666624,2025-04-17T17:35:00Z,2025-04-17T17:35:00Z,Resolved
24676888,2025-04-16T15:22:00Z,2025-04-16T15:55:00Z,Investigating
24676888,2025-04-16T15:55:00Z,2025-04-16T16:17:00Z,Update
24676888,2025-04-16T16:17:00Z,2025-04-16T17:13:00Z,Update
24676888,2025-04-16T17:13:00Z,2025-04-16T17:26:00Z,Update
24676888,2025-04-16T17:26:00Z,2025-04-16T17:26:00Z,Update
24676888,2025-04-16T17:26:00Z,2025-04-16T17:26:00Z,Resolved
24694695,2025-04-17T15:30:00Z,2025-04-21T16:30:00Z,Scheduled
24694695,2025-04-21T16:30:00Z,2025-04-22T16:30:00Z,In progress
24753567,2025-04-23T07:17:00Z,2025-04-23T07:22:00Z,Investigating
24753567,2025-04-23T07:22:00Z,2025-04-23T07:23:00Z,Update
24753567,2025-04-23T07:23:00Z,2025-04-23T07:41:00Z,Update
24753567,2025-04-23T07:41:00Z,2025-04-23T07:42:00Z,Update
24753567,2025-04-23T07:42:00Z,2025-04-23T07:42:00Z,Update
24753567,2025-04-23T07:42:00Z,2025-04-23T07:42:00Z,Update
24753567,2025-04-23T07:42:00Z,2025-04-23T07:43:00Z,Update
24753567,2025-04-23T07:43:00Z,2025-04-23T07:47:00Z,Update
24753567,2025-04-23T07:47:00Z,2025-04-23T08:00:00Z,Update
24753567,2025-04-23T08:00:00Z,2025-04-23T08:00:00Z,Resolved
24763281,2025-04-23T21:38:00Z,2025-04-23T21:44:00Z,Investigating
24763281,2025-04-23T21:44:00Z,2025-04-23T22:20:00Z,Update
24763281,2025-04-23T22:20:00Z,2025-04-23T22:20:00Z,Resolved
24810628,2025-04-28T08:03:00Z,2025-04-28T08:05:00Z,Investigating
24810628,2025-04-28T08:05:00Z,2025-04-28T08:21:00Z,Update
24810628,2025-04-28T08:21:00Z,2025-04-28T08:23:00Z,Update
24810628,2025-04-28T08:23:00Z,2025-04-28T08:58:00Z,Update
24810628,2025-04-28T08:58:00Z,2025-04-28T09:52:00Z,Update
24810628,2025-04-28T09:52:00Z,2025-04-28T10:35:00Z,Update
24810628,2025-04-28T10:35:00Z,2025-04-28T11:09:00Z,Update
24810628,2025-04-28T11:09:00Z,2025-04-28T11:09:00Z,Resolved
24821797,2025-04-29T10:05:00Z,2025-04-29T10:07:00Z,Investigating
24821797,2025-04-29T10:07:00Z,2025-04-29T10:37:00Z,Update
24821797,2025-04-29T10:37:00Z,2025-04-29T11:09:00Z,Update
24821797,2025-04-29T11:09:00Z,2025-04-29T11:57:00Z,Update
24821797,2025-04-29T11:57:00Z,2025-04-29T12:45:00Z,Update
24821797,2025-04-29T12:45:00Z,2025-04-29T12:52:00Z,Update
24821797,2025-04-29T12:52:00Z,2025-04-29T12:52:00Z,Update
24821797,2025-04-29T12:52:00Z,2025-04-29T12:52:00Z,Resolved
24836733,2025-04-30T20:51:00Z,2025-04-30T20:53:00Z,Investigating
24836733,2025-04-30T20:53:00Z,2025-04-30T21:05:00Z,Update
24836733,2025-04-30T21:05:00Z,2025-04-30T21:05:00Z,Resolved
24848610,2025-05-01T22:28:00Z,2025-05-01T22:29:00Z,Investigating
24848610,2025-05-01T22:29:00Z,2025-05-01T23:13:00Z,Update
24848610,2025-05-01T23:13:00Z,2025-05-01T23:13:00Z,Update
24848610,2025-05-01T23:13:00Z,2025-05-01T23:13:00Z,Resolved
24903911,2025-05-06T19:29:00Z,2025-05-07T16:30:00Z,Scheduled
24903911,2025-05-07T16:30:00Z,2025-05-08T16:30:00Z,In progress
24935746,2025-05-08T15:20:00Z,2025-05-08T15:23:00Z,Investigating
24935746,2025-05-08T15:23:00Z,2025-05-08T16:03:00Z,Update
24935746,2025-05-08T16:03:00Z,2025-05-08T16:12:00Z,Update
24935746,2025-05-08T16:12:00Z,2025-05-08T16:18:00Z,Update
24935746,2025-05-08T16:18:00Z,2025-05-08T16:27:00Z,Update
24935746,2025-05-08T16:27:00Z,2025-05-08T16:27:00Z,Resolved
24994971,2025-05-12T14:53:00Z,2025-05-12T15:06:00Z,Investigating
25020423,2025-05-13T19:52:00Z,2025-05-14T16:30:00Z,Scheduled
25020423,2025-05-14T16:30:00Z,2025-05-15T16:30:00Z,In progress
25035810,2025-05-14T14:39:00Z,2025-05-14T15:14:00Z,Investigating
25035810,2025-05-14T15:14:00Z,2025-05-14T16:01:00Z,Update
25035810,2025-05-14T16:01:00Z,2025-05-14T16:46:00Z,Update
25035810,2025-05-14T16:46:00Z,2025-05-14T21:18:00Z,Update
25035810,2025-05-14T21:18:00Z,2025-05-15T01:02:00Z,Update
25035810,2025-05-15T01:02:00Z,2025-05-15T01:02:00Z,Update
25035810,2025-05-15T01:02:00Z,2025-05-15T01:02:00Z,Resolved
25052281,2025-05-15T07:00:00Z,2025-05-15T07:44:00Z,Investigating
25052281,2025-05-15T07:44:00Z,2025-05-15T08:35:00Z,Update
25052281,2025-05-15T08:35:00Z,2025-05-15T09:20:00Z,Update
25052281,2025-05-15T09:20:00Z,2025-05-15T09:56:00Z,Update
25052281,2025-05-15T09:56:00Z,2025-05-15T10:38:00Z,Update
25052281,2025-05-15T10:38:00Z,2025-05-15T10:38:00Z,Update
25052281,2025-05-15T10:38:00Z,2025-05-15T10:38:00Z,Resolved
25058728,2025-05-15T12:41:00Z,2025-05-15T13:16:00Z,Investigating
25058728,2025-05-15T13:16:00Z,2025-05-15T22:20:00Z,Update
25058728,2025-05-15T22:20:00Z,2025-05-15T22:57:00Z,Update
25058728,2025-05-15T22:57:00Z,2025-05-15T22:58:00Z,Update
25058728,2025-05-15T22:58:00Z,2025-05-15T22:58:00Z,Resolved
25084763,2025-05-16T09:22:00Z,2025-05-16T10:22:00Z,Investigating
25084763,2025-05-16T10:22:00Z,2025-05-16T15:24:00Z,Update
25084763,2025-05-16T15:24:00Z,2025-05-16T15:24:00Z,Resolved
25090474,2025-05-16T13:46:00Z,2025-05-16T14:06:00Z,Investigating
25090474,2025-05-16T14:06:00Z,2025-05-16T15:32:00Z,Update
25090474,2025-05-16T15:32:00Z,2025-05-16T18:19:00Z,Update
25090474,2025-05-16T18:19:00Z,2025-05-16T20:36:00Z,Update
25090474,2025-05-16T20:36:00Z,2025-05-16T22:33:00Z,Update
25090474,2025-05-16T22:33:00Z,2025-05-17T02:26:00Z,Update
25090474,2025-05-17T02:26:00Z,2025-05-17T02:27:00Z,Update
25090474,2025-05-17T02:27:00Z,2025-05-17T02:27:00Z,Resolved
25189632,2025-05-20T13:10:00Z,2025-05-20T13:33:00Z,Investigating
25189632,2025-05-20T13:33:00Z,2025-05-20T14:15:00Z,Update
25189632,2025-05-20T14:15:00Z,2025-05-20T14:59:00Z,Update
25189632,2025-05-20T14:59:00Z,2025-05-20T16:07:00Z,Update
25189632,2025-05-20T16:07:00Z,2025-05-20T16:08:00Z,Update
25189632,2025-05-20T16:08:00Z,2025-05-20T16:08:00Z,Update
25189632,2025-05-20T16:08:00Z,2025-05-20T16:08:00Z,Resolved
25196531,2025-05-20T19:37:00Z,2025-05-20T19:43:00Z,Investigating
25196531,2025-05-20T19:43:00Z,2025-05-20T20:01:00Z,Update
25196531,2025-05-20T20:01:00Z,2025-05-20T20:02:00Z,Update
25196531,2025-05-20T20:02:00Z,2025-05-20T20:02:00Z,Resolved
25227885,2025-05-22T07:42:00Z,2025-05-22T07:43:00Z,Investigating
25227885,2025-05-22T07:43:00Z,2025-05-22T08:14:00Z,Update
25227885,2025-05-22T08:14:00Z,2025-05-22T08:47:00Z,Update
25227885,2025-05-22T08:47:00Z,2025-05-22T09:17:00Z,Update
25227885,2025-05-22T09:17:00Z,2025-05-22T09:17:00Z,Update
25227885,2025-05-22T09:17:00Z,2025-05-22T09:17:00Z,Resolved
25243966,2025-05-23T18:21:00Z,2025-05-23T18:26:00Z,Investigating
25243966,2025-05-23T18:26:00Z,2025-05-23T18:33:00Z,Update
25243966,2025-05-23T18:33:00Z,2025-05-23T18:33:00Z,Update
25243966,2025-05-23T18:33:00Z,2025-05-23T18:33:00Z,Resolved
25261970,2025-05-26T07:21:00Z,2025-05-26T07:35:00Z,Investigating
25261970,2025-05-26T07:35:00Z,2025-05-26T07:53:00Z,Update
25261970,2025-05-26T07:53:00Z,2025-05-26T08:25:00Z,Update
25261970,2025-05-26T08:25:00Z,2025-05-26T08:26:00Z,Update
25261970,2025-05-26T08:26:00Z,2025-05-26T08:39:00Z,Update
25261970,2025-05-26T08:39:00Z,2025-05-26T09:42:00Z,Update
25261970,2025-05-26T09:42:00Z,2025-05-26T09:43:00Z,Update
25261970,2025-05-26T09:43:00Z,2025-05-26T09:43:00Z,Update
25261970,2025-05-26T09:43:00Z,2025-05-26T09:44:00Z,Update
25261970,2025-05-26T09:44:00Z,2025-05-26T09:46:00Z,Update
25261970,2025-05-26T09:46:00Z,2025-05-26T09:51:00Z,Update
